episode_id,run_label,seed,decision_index,clock_time,next_clock_time,policy_name,proposed_action,actual_action,inventory_before,inventory_after,active_volume_before,active_volume_after,executed_market_order_volume,executed_limit_order_volume,executed_market_buy_volume,executed_limit_buy_volume,signed_executed_volume,reward_step,reward_cumulative,drift_after,strategic_direction,terminated,intervened,intervention_time,delta,delta_units,intervention_target,direction,clipped,clip_reason,selected_action_index,selected_action_before,selected_action_after,slack_action_index,slack_action_before,slack_action_after,requested_delta,realized_delta,planned_market_sell_before,planned_market_sell_after,planned_active_sell_before,planned_active_sell_after,best_bid_before,best_ask_before,midprice_before,spread_before,imbalance_before,bid_depth_before,ask_depth_before,best_bid_after,best_ask_after,midprice_after,spread_after,imbalance_after,bid_depth_after,ask_depth_after,best_bid_after_execution,best_ask_after_execution,midprice_after_execution,spread_after_execution,imbalance_after_execution,bid_depth_after_execution,ask_depth_after_execution,future_midprice,delta_p_horizon,horizon,curve_delta
episode_a2eab6fb,baseline,217,0,0.0,15.0,heuristic_sell_policy,"[0.08561053761253988,0.4277608802986901,0.20096120941752846,0.10387514463272855,0.0650731601071162,0.052459900988889585,0.06425916694250737]","[0.08561053761253988,0.4277608802986901,0.20096120941752846,0.10387514463272855,0.0650731601071162,0.052459900988889585,0.06425916694250737]",20.0,17.0,0.0,16.0,2.0,1.0,0.0,0.0,-3.0,0.05,0.05,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,2.0,2.0,19.0,19.0,999.0,1000.0,999.5,1.0,0.19199981054136078,8.259747251765614,5.598891279417293,998.0,999.0,998.5,1.0,0.24297460453426412,9.74067966092464,5.93249600234552,999.0,1000.0,999.5,1.0,0.06593406593406594,97.0,85.0,998.5,-1.0,1,-3.0
episode_a2eab6fb,baseline,217,1,15.0,30.0,heuristic_sell_policy,"[0.14516091281033755,0.4078546791817825,0.19229127905484766,0.10040515667010033,0.06409081737808803,0.05274648981728131,0.03745066508756265]","[0.14516091281033755,0.4078546791817825,0.19229127905484766,0.10040515667010033,0.06409081737808803,0.05274648981728131,0.03745066508756265]",17.0,15.0,16.0,14.0,2.0,0.0,0.0,0.0,-2.0,-0.1,-0.05,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,2.0,2.0,16.0,16.0,998.0,999.0,998.5,1.0,0.24297460453426412,9.74067966092464,5.93249600234552,998.0,999.0,998.5,1.0,-0.06243526559356798,7.77941671849962,8.815526399587545,998.0,999.0,998.5,1.0,0.12169312169312169,106.0,83.0,998.5,0.0,1,-3.0
episode_a2eab6fb,delta_-3,217,2,30.0,45.0,heuristic_sell_policy,"[0.19947455970084277,0.3865796790219038,0.1825991621281365,0.09584452193092681,0.06176286347751449,0.051348701348007994,0.02239051239266764]","[0.0,0.4,0.4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0]",15.0,10.0,14.0,10.0,0.0,5.0,0.0,0.0,-5.0,0.0,-0.05,-2.5,sell,False,True,2.0,3.0,lots,market,minus,False,,0.0,0.19947455970084277,0.0,2.0,0.1825991621281365,0.4,3.0,-3.0,3.0,0.0,15.0,15.0,998.0,999.0,998.5,1.0,-0.06243526559356798,7.77941671849962,8.815526399587545,997.0,999.0,998.0,2.0,0.05079638070128456,5.653598793039846,5.106999353038132,998.0,999.0,998.5,1.0,0.05583756345177665,104.0,93.0,998.0,-0.5,1,-3.0
episode_a2eab6fb,delta_-3,217,3,45.0,60.0,heuristic_sell_policy,"[0.22353274403710788,0.3470889373814245,0.16845644372161792,0.0950747099547251,0.06898519110306565,0.06414543419007705,0.032716539611982044]","[0.19412156017328772,0.3412113713377724,0.16684909582679602,0.09595527537043383,0.07155282864257075,0.06804030271252079,0.06226956593661864]",10.0,5.0,10.0,5.0,2.0,3.0,0.0,0.0,-5.0,-0.35000000000000003,-0.39999999999999997,-3.0,sell,False,True,3.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,2.0,2.0,10.0,10.0,997.0,999.0,998.0,2.0,0.05079638070128456,5.653598793039846,5.106999353038132,997.0,998.0,997.5,1.0,0.2147489778706645,9.602587392473957,6.207407211195269,997.0,998.0,997.5,1.0,0.1702127659574468,110.0,78.0,997.5,-0.5,1,-3.0
episode_a2eab6fb,delta_-3,217,4,60.0,75.0,heuristic_sell_policy,"[0.21810752993489185,0.3316381552008721,0.16278208454304283,0.0944915003790044,0.07138790208716543,0.06858812534886143,0.053004702506161905]","[0.21303807387850868,0.32462596623976997,0.1603467004822924,0.09450655492690896,0.07289795728054312,0.07116387523743743,0.06342087195453944]",5.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,-1.0,-0.1,-0.5,-4.0,sell,False,True,4.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,4.0,4.0,997.0,998.0,997.5,1.0,0.2147489778706645,9.602587392473957,6.207407211195269,996.0,997.0,996.5,1.0,0.2715695750042707,10.78423852392846,6.177851063489106,997.0,998.0,997.5,1.0,0.24175824175824176,113.0,69.0,996.5,-1.0,1,-3.0
episode_a2eab6fb,delta_-3,217,5,75.0,90.0,heuristic_sell_policy,"[0.2820833677946532,0.3222679359253302,0.15726954007935512,0.08999521864831163,0.0666311543434436,0.06299724038720086,0.018755542821705485]","[0.3067612687242388,0.29928041293352614,0.14784706593441035,0.08716708929611101,0.06726523055218388,0.06568616128038497,0.02599277127914492]",4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,-2.0,-0.25,-0.75,-4.0,sell,False,True,5.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,996.0,997.0,996.5,1.0,0.2715695750042707,10.78423852392846,6.177851063489106,996.0,997.0,996.5,1.0,0.013086116675518806,6.875946451943133,6.6983121204807325,996.0,997.0,996.5,1.0,0.11917098445595854,108.0,85.0,996.5,0.0,1,-3.0
episode_a2eab6fb,delta_-3,217,6,90.0,105.0,heuristic_sell_policy,"[0.32924074761708677,0.2908366165707374,0.143882288795189,0.08512084647918258,0.06598702202922092,0.06465903406544231,0.020273444443141164]","[0.31498327220991934,0.30118074725415306,0.14819969218381926,0.08654826217376174,0.06593387798525242,0.06375862708617032,0.019395521106923896]",2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.15,-0.9,-5.0,sell,False,True,6.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,996.0,997.0,996.5,1.0,0.013086116675518806,6.875946451943133,6.6983121204807325,995.0,996.0,995.5,1.0,0.25221753858620205,10.301420624007608,6.151664094224779,996.0,997.0,996.5,1.0,0.0847457627118644,96.0,81.0,995.5,-1.0,1,-3.0
episode_a2eab6fb,delta_-3,217,7,105.0,120.0,heuristic_sell_policy,"[0.34427773837317455,0.2919887991728128,0.14291762714621511,0.08238872680655905,0.06164443368458201,0.058776516911535265,0.018006157905121077]","[0.3521410965743865,0.2894379608108038,0.14139873881005488,0.08112827586864566,0.06029485851722355,0.05718164800859403,0.018417421410291658]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-5.0,sell,False,True,7.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.25221753858620205,10.301420624007608,6.151664094224779,995.0,996.0,995.5,1.0,0.035234423984300024,7.57041277261581,7.055091552249299,995.0,996.0,995.5,1.0,0.1956521739130435,110.0,74.0,995.5,0.0,1,-3.0
episode_a2eab6fb,delta_-3,217,8,120.0,135.0,heuristic_sell_policy,"[0.41594199677444743,0.2616915649197896,0.12729253862907353,0.07224849343677746,0.05286093969897616,0.04949488033047757,0.02046958621045823]","[0.4577774731866302,0.24231376865400994,0.11785494520675992,0.0668750072456342,0.04891126078447663,0.045782645449095605,0.020484899473393468]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-5.0,sell,False,True,8.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.035234423984300024,7.57041277261581,7.055091552249299,995.0,996.0,995.5,1.0,0.02782815785264672,8.881044145960466,8.400140608726291,995.0,996.0,995.5,1.0,0.035234423984300024,7.57041277261581,7.055091552249299,995.5,0.0,1,-3.0
episode_a2eab6fb,delta_-3,217,9,135.0,150.0,heuristic_sell_policy,"[0.42055708490415245,0.26890215564316283,0.12887821805913352,0.07039579093581798,0.04855232624036856,0.043171808578962044,0.019542615638402608]","[0.406653103934245,0.2774844148496515,0.13279635604561849,0.07225227988103149,0.049516532272524234,0.04376916176912388,0.017528151247805573]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-5.5,sell,False,True,9.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.02782815785264672,8.881044145960466,8.400140608726291,994.0,996.0,995.0,2.0,-0.07174271121387046,5.384590386169791,6.216913746830128,995.0,996.0,995.5,1.0,0.02782815785264672,8.881044145960466,8.400140608726291,995.0,-0.5,1,-3.0
episode_a2eab6fb,delta_-3,217,10,150.0,150.0,heuristic_sell_policy,"[0.5417791959801066,0.20817076725265,0.10016033120405746,0.05527530504645989,0.03875435392465808,0.034978203256833554,0.020881843335234407]","[0.5079964177753208,0.23150585650176578,0.10999163390306961,0.05867892075119893,0.03890977911853573,0.03331407780115551,0.019603314148953718]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.25,-1.15,-5.5,sell,True,True,10.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,994.0,996.0,995.0,2.0,-0.07174271121387046,5.384590386169791,6.216913746830128,994.0,996.0,995.0,2.0,-0.08039784736207438,5.291649995701377,6.216913746830128,994.0,996.0,995.0,2.0,-0.08196721311475409,84.0,99.0,995.0,0.0,1,-3.0
episode_a2eab6fb,baseline,217,0,0.0,15.0,heuristic_sell_policy,"[0.08561053761253988,0.4277608802986901,0.20096120941752846,0.10387514463272855,0.0650731601071162,0.052459900988889585,0.06425916694250737]","[0.08561053761253988,0.4277608802986901,0.20096120941752846,0.10387514463272855,0.0650731601071162,0.052459900988889585,0.06425916694250737]",20.0,17.0,0.0,16.0,2.0,1.0,0.0,0.0,-3.0,0.05,0.05,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,2.0,2.0,19.0,19.0,999.0,1000.0,999.5,1.0,0.19199981054136078,8.259747251765614,5.598891279417293,998.0,999.0,998.5,1.0,0.24297460453426412,9.74067966092464,5.93249600234552,999.0,1000.0,999.5,1.0,0.06593406593406594,97.0,85.0,998.5,-1.0,1,-2.0
episode_a2eab6fb,baseline,217,1,15.0,30.0,heuristic_sell_policy,"[0.14516091281033755,0.4078546791817825,0.19229127905484766,0.10040515667010033,0.06409081737808803,0.05274648981728131,0.03745066508756265]","[0.14516091281033755,0.4078546791817825,0.19229127905484766,0.10040515667010033,0.06409081737808803,0.05274648981728131,0.03745066508756265]",17.0,15.0,16.0,14.0,2.0,0.0,0.0,0.0,-2.0,-0.1,-0.05,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,2.0,2.0,16.0,16.0,998.0,999.0,998.5,1.0,0.24297460453426412,9.74067966092464,5.93249600234552,998.0,999.0,998.5,1.0,-0.06243526559356798,7.77941671849962,8.815526399587545,998.0,999.0,998.5,1.0,0.12169312169312169,106.0,83.0,998.5,0.0,1,-2.0
episode_a2eab6fb,delta_-2,217,2,30.0,45.0,heuristic_sell_policy,"[0.19947455970084277,0.3865796790219038,0.1825991621281365,0.09584452193092681,0.06176286347751449,0.051348701348007994,0.02239051239266764]","[0.06666666666666667,0.4,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0]",15.0,9.0,14.0,9.0,1.0,5.0,0.0,0.0,-6.0,-0.05,-0.1,-2.5,sell,False,True,2.0,2.0,lots,market,minus,False,,0.0,0.19947455970084277,0.06666666666666667,2.0,0.1825991621281365,0.3333333333333333,2.0,-2.0,3.0,1.0,15.0,15.0,998.0,999.0,998.5,1.0,-0.06243526559356798,7.77941671849962,8.815526399587545,997.0,999.0,998.0,2.0,0.0701402227737409,5.806754416646445,5.045569966780013,998.0,999.0,998.5,1.0,0.05641025641025641,103.0,92.0,998.0,-0.5,1,-2.0
episode_a2eab6fb,delta_-2,217,3,45.0,60.0,heuristic_sell_policy,"[0.21516367024301622,0.3402016053971193,0.1661432880735838,0.09524722580483096,0.07070495273584021,0.06699077975088666,0.04554847799472287]","[0.19412156017328772,0.3412113713377724,0.16684909582679602,0.09595527537043383,0.07155282864257075,0.06804030271252079,0.06226956593661864]",9.0,4.0,9.0,4.0,2.0,3.0,0.0,0.0,-5.0,-0.35000000000000003,-0.45,-3.0,sell,False,True,3.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,2.0,2.0,9.0,9.0,997.0,999.0,998.0,2.0,0.0701402227737409,5.806754416646445,5.045569966780013,997.0,998.0,997.5,1.0,0.2340578211320414,9.662802625612143,5.99740787692029,997.0,998.0,997.5,1.0,0.20207253886010362,116.0,77.0,997.5,-0.5,1,-2.0
episode_a2eab6fb,delta_-2,217,4,60.0,75.0,heuristic_sell_policy,"[0.21053323273855057,0.32619558626311446,0.1609831125127945,0.09468572832690705,0.07283375887056821,0.07095240157441779,0.06381617971364736]","[0.21303807387850868,0.32462596623976997,0.1603467004822924,0.09450655492690896,0.07289795728054312,0.07116387523743743,0.06342087195453944]",4.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,-1.0,-0.1,-0.55,-4.0,sell,False,True,4.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,997.0,998.0,997.5,1.0,0.2340578211320414,9.662802625612143,5.99740787692029,996.0,997.0,996.5,1.0,0.2030204800575389,11.314176949148658,7.495439573102926,997.0,998.0,997.5,1.0,0.2777777777777778,115.0,65.0,996.5,-1.0,1,-2.0
episode_a2eab6fb,delta_-2,217,5,75.0,90.0,heuristic_sell_policy,"[0.27733303973461637,0.3215531237191578,0.1575824016599633,0.09111899537035727,0.06846845026935122,0.06550429270123047,0.018439696545323715]","[0.3067612687242388,0.29928041293352614,0.14784706593441035,0.08716708929611101,0.06726523055218388,0.06568616128038497,0.02599277127914492]",3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,-2.0,-0.25,-0.8,-4.0,sell,False,True,5.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,996.0,997.0,996.5,1.0,0.2030204800575389,11.314176949148658,7.495439573102926,996.0,997.0,996.5,1.0,0.19027026764444327,9.930432616165971,6.755580445083381,996.0,997.0,996.5,1.0,0.11442786069651742,112.0,89.0,996.5,0.0,1,-2.0
episode_a2eab6fb,delta_-2,217,6,90.0,105.0,heuristic_sell_policy,"[0.3059449995662064,0.3043361568578431,0.15001447411381044,0.08797925838839289,0.06741102529048774,0.06547510854166964,0.018838977241589873]","[0.31498327220991934,0.30118074725415306,0.14819969218381926,0.08654826217376174,0.06593387798525242,0.06375862708617032,0.019395521106923896]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-5.0,sell,False,True,6.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,996.0,997.0,996.5,1.0,0.19027026764444327,9.930432616165971,6.755580445083381,995.0,996.0,995.5,1.0,0.22950139331968095,11.742630509953742,7.3588208161783575,996.0,997.0,996.5,1.0,0.19027026764444327,9.930432616165971,6.755580445083381,995.5,-1.0,1,-2.0
episode_a2eab6fb,delta_-2,217,7,105.0,120.0,heuristic_sell_policy,"[0.3433954275095312,0.29569700049083847,0.14401561194596368,0.08200096482625549,0.06027618174688419,0.05665480154118119,0.01796001193934578]","[0.3521410965743865,0.2894379608108038,0.14139873881005488,0.08112827586864566,0.06029485851722355,0.05718164800859403,0.018417421410291658]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-5.0,sell,False,True,7.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.22950139331968095,11.742630509953742,7.3588208161783575,995.0,996.0,995.5,1.0,-0.12014459188279748,6.781713276879154,8.63380435093495,995.0,996.0,995.5,1.0,0.22950139331968095,11.742630509953742,7.3588208161783575,995.5,0.0,1,-2.0
episode_a2eab6fb,delta_-2,217,8,120.0,135.0,heuristic_sell_policy,"[0.4457482437718171,0.24684244308684156,0.12029759217533227,0.06860489559844225,0.050545439990669114,0.04759837370745418,0.020363011669443636]","[0.4577774731866302,0.24231376865400994,0.11785494520675992,0.0668750072456342,0.04891126078447663,0.045782645449095605,0.020484899473393468]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-5.5,sell,False,True,8.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,-0.12014459188279748,6.781713276879154,8.63380435093495,994.0,996.0,995.0,2.0,0.0902150058896296,5.9356919473391745,4.953338042659125,995.0,996.0,995.5,1.0,-0.12014459188279748,6.781713276879154,8.63380435093495,995.0,-0.5,1,-2.0
episode_a2eab6fb,delta_-2,217,9,135.0,150.0,heuristic_sell_policy,"[0.4598974075965001,0.24306058762553542,0.11783708696464222,0.06631893612160489,0.047918733762122155,0.04439938488844254,0.020567863041152594]","[0.406653103934245,0.2774844148496515,0.13279635604561849,0.07225227988103149,0.049516532272524234,0.04376916176912388,0.017528151247805573]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-6.0,sell,False,True,9.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,994.0,996.0,995.0,2.0,0.0902150058896296,5.9356919473391745,4.953338042659125,994.0,995.0,994.5,1.0,-0.02789438101555579,9.204417138968097,9.732655045809363,994.0,996.0,995.0,2.0,0.0902150058896296,5.9356919473391745,4.953338042659125,994.5,-0.5,1,-2.0
episode_a2eab6fb,delta_-2,217,10,150.0,150.0,heuristic_sell_policy,"[0.5198118966870596,0.226186741593752,0.10737626405586483,0.05715433506132454,0.0377512275340701,0.03219590913202479,0.019523625935904065]","[0.5079964177753208,0.23150585650176578,0.10999163390306961,0.05867892075119893,0.03890977911853573,0.03331407780115551,0.019603314148953718]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.25,-1.05,-6.0,sell,True,True,10.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,994.0,995.0,994.5,1.0,-0.02789438101555579,9.204417138968097,9.732655045809363,994.0,995.0,994.5,1.0,-0.04183500385113441,8.95102329065022,9.732655045809363,994.0,995.0,994.5,1.0,-0.09090909090909091,100.0,120.0,994.5,0.0,1,-2.0
episode_a2eab6fb,baseline,217,0,0.0,15.0,heuristic_sell_policy,"[0.08561053761253988,0.4277608802986901,0.20096120941752846,0.10387514463272855,0.0650731601071162,0.052459900988889585,0.06425916694250737]","[0.08561053761253988,0.4277608802986901,0.20096120941752846,0.10387514463272855,0.0650731601071162,0.052459900988889585,0.06425916694250737]",20.0,17.0,0.0,16.0,2.0,1.0,0.0,0.0,-3.0,0.05,0.05,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,2.0,2.0,19.0,19.0,999.0,1000.0,999.5,1.0,0.19199981054136078,8.259747251765614,5.598891279417293,998.0,999.0,998.5,1.0,0.24297460453426412,9.74067966092464,5.93249600234552,999.0,1000.0,999.5,1.0,0.06593406593406594,97.0,85.0,998.5,-1.0,1,-1.0
episode_a2eab6fb,baseline,217,1,15.0,30.0,heuristic_sell_policy,"[0.14516091281033755,0.4078546791817825,0.19229127905484766,0.10040515667010033,0.06409081737808803,0.05274648981728131,0.03745066508756265]","[0.14516091281033755,0.4078546791817825,0.19229127905484766,0.10040515667010033,0.06409081737808803,0.05274648981728131,0.03745066508756265]",17.0,15.0,16.0,14.0,2.0,0.0,0.0,0.0,-2.0,-0.1,-0.05,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,2.0,2.0,16.0,16.0,998.0,999.0,998.5,1.0,0.24297460453426412,9.74067966092464,5.93249600234552,998.0,999.0,998.5,1.0,-0.06243526559356798,7.77941671849962,8.815526399587545,998.0,999.0,998.5,1.0,0.12169312169312169,106.0,83.0,998.5,0.0,1,-1.0
episode_a2eab6fb,delta_-1,217,2,30.0,45.0,heuristic_sell_policy,"[0.19947455970084277,0.3865796790219038,0.1825991621281365,0.09584452193092681,0.06176286347751449,0.051348701348007994,0.02239051239266764]","[0.13333333333333333,0.4,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0]",15.0,8.0,14.0,8.0,2.0,5.0,0.0,0.0,-7.0,-0.1,-0.15000000000000002,-2.5,sell,False,True,2.0,1.0,lots,market,minus,False,,0.0,0.19947455970084277,0.13333333333333333,2.0,0.1825991621281365,0.26666666666666666,1.0,-1.0,3.0,2.0,15.0,15.0,998.0,999.0,998.5,1.0,-0.06243526559356798,7.77941671849962,8.815526399587545,997.0,999.0,998.0,2.0,0.06820681826404051,5.7138140261780315,4.984140580521895,998.0,999.0,998.5,1.0,0.05699481865284974,102.0,91.0,998.0,-0.5,1,-1.0
episode_a2eab6fb,delta_-1,217,3,45.0,60.0,heuristic_sell_policy,"[0.21087860676937065,0.33254467400414645,0.1634494745953838,0.09519465316390804,0.07225033431015568,0.06966533664328249,0.056016920513752864]","[0.19412156017328772,0.3412113713377724,0.16684909582679602,0.09595527537043383,0.07155282864257075,0.06804030271252079,0.06226956593661864]",8.0,3.0,8.0,3.0,2.0,3.0,0.0,0.0,-5.0,-0.35000000000000003,-0.5000000000000001,-3.0,sell,False,True,3.0,0.0,normalized,component,delta_-1,False,scripted_action_override,,,,,,,0.0,0.0,2.0,2.0,8.0,8.0,997.0,999.0,998.0,2.0,0.06820681826404051,5.7138140261780315,4.984140580521895,997.0,998.0,997.5,1.0,0.2235005355263138,9.303443804134636,5.9044674864518765,997.0,998.0,997.5,1.0,0.20418848167539266,115.0,76.0,997.5,-0.5,1,-1.0
episode_a2eab6fb,delta_-1,217,4,60.0,75.0,heuristic_sell_policy,"[0.20863797990714572,0.3190012800947482,0.1584015753362893,0.09453536888546432,0.0741343250246435,0.07326343764557584,0.07202603310613313]","[0.21303807387850868,0.32462596623976997,0.1603467004822924,0.09450655492690896,0.07289795728054312,0.07116387523743743,0.06342087195453944]",3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.1,-0.6000000000000001,-3.0,sell,False,True,4.0,0.0,normalized,component,delta_-1,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,997.0,998.0,997.5,1.0,0.2235005355263138,9.303443804134636,5.9044674864518765,997.0,998.0,997.5,1.0,-0.19443173377219905,6.895640999312642,10.224301005360795,997.0,998.0,997.5,1.0,0.2727272727272727,112.0,64.0,997.5,0.0,1,-1.0
episode_a2eab6fb,delta_-1,217,5,75.0,90.0,heuristic_sell_policy,"[0.3098510960996356,0.2880246931494032,0.14344739882024551,0.08621030625783073,0.06821769608105563,0.06785876852193658,0.036390041069892555]","[0.3067612687242388,0.29928041293352614,0.14784706593441035,0.08716708929611101,0.06726523055218388,0.06568616128038497,0.02599277127914492]",2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.1,-0.7000000000000001,-4.0,sell,False,True,5.0,0.0,normalized,component,delta_-1,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,997.0,998.0,997.5,1.0,-0.19443173377219905,6.895640999312642,10.224301005360795,996.0,997.0,996.5,1.0,0.16917746763269695,9.64797760624563,6.855894343631173,997.0,998.0,997.5,1.0,0.04,104.0,96.0,996.5,-1.0,1,-1.0
episode_a2eab6fb,delta_-1,217,6,90.0,105.0,heuristic_sell_policy,"[0.3099900143209963,0.3019569999679561,0.1489401744524066,0.08748836377536452,0.06717936636508705,0.06535702662083318,0.019088054497356205]","[0.31498327220991934,0.30118074725415306,0.14819969218381926,0.08654826217376174,0.06593387798525242,0.06375862708617032,0.019395521106923896]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7000000000000001,-5.0,sell,False,True,6.0,0.0,normalized,component,delta_-1,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,996.0,997.0,996.5,1.0,0.16917746763269695,9.64797760624563,6.855894343631173,995.0,996.0,995.5,1.0,0.21521351870274433,10.597909148801474,6.844143602742756,996.0,997.0,996.5,1.0,0.08629441624365482,107.0,90.0,995.5,-1.0,1,-1.0
episode_a2eab6fb,delta_-1,217,7,105.0,120.0,heuristic_sell_policy,"[0.3601670280540925,0.2862731503447783,0.13969632057112066,0.07992855719422678,0.05916662169737391,0.05593113443639448,0.01883718770201344]","[0.3521410965743865,0.2894379608108038,0.14139873881005488,0.08112827586864566,0.06029485851722355,0.05718164800859403,0.018417421410291658]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7000000000000001,-5.0,sell,False,True,7.0,0.0,normalized,component,delta_-1,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.21521351870274433,10.597909148801474,6.844143602742756,995.0,996.0,995.5,1.0,-0.11830788008730794,6.766769032359594,8.582736491245768,995.0,996.0,995.5,1.0,0.21521351870274433,10.597909148801474,6.844143602742756,995.5,0.0,1,-1.0
episode_a2eab6fb,delta_-1,217,8,120.0,135.0,heuristic_sell_policy,"[0.45285766604171773,0.2443281525598746,0.11890422054541598,0.06757001295193171,0.04952646448425427,0.04644137339635514,0.020372110020450702]","[0.4577774731866302,0.24231376865400994,0.11785494520675992,0.0668750072456342,0.04891126078447663,0.045782645449095605,0.020484899473393468]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7000000000000001,-6.0,sell,False,True,8.0,0.0,normalized,component,delta_-1,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,-0.11830788008730794,6.766769032359594,8.582736491245768,994.0,995.0,994.5,1.0,0.34000571735475,11.007716945312207,5.421641232415702,995.0,996.0,995.5,1.0,-0.11830788008730794,6.766769032359594,8.582736491245768,994.5,-1.0,1,-1.0
